customer_id,day,predicted_activity
1037515,Day +6,0.01
1037515,Day +7,0.0
1037854,Day +1,0.02
1037854,Day +2,0.01
1037854,Day +3,0.0
1037854,Day +4,0.01
1037854,Day +5,0.01
1037854,Day +6,0.01
1037854,Day +7,0.0
1037911,Day +1,0.02
1037911,Day +2,0.01
1037911,Day +3,0.0
1037911,Day +4,0.01
1037911,Day +5,0.01
1037911,Day +6,0.01
1037911,Day +7,0.0
1038429,Day +1,0.02
1038429,Day +2,0.01
1038429,Day +3,0.0
1038429,Day +4,0.01
1038429,Day +5,0.01
1038429,Day +6,0.01
1038429,Day +7,0.0
1038685,Day +1,0.02
1038685,Day +2,0.01
1038685,Day +3,0.0
1038685,Day +4,0.01
1038685,Day +5,0.01
1038685,Day +6,0.01
1038685,Day +7,0.0
1003922,Day +1,0.02
1003922,Day +2,0.01
1003922,Day +3,0.0
1003922,Day +4,0.01
1003922,Day +5,0.01
1003922,Day +6,0.01
1003922,Day +7,0.0
1039177,Day +1,0.02
1039177,Day +2,0.01
1039177,Day +3,0.0
1039177,Day +4,0.01
1039177,Day +5,0.01
1039177,Day +6,0.01
1039177,Day +7,0.0
1039368,Day +1,0.02
1039368,Day +2,0.01
1039368,Day +3,0.0
1039368,Day +4,0.01
1039368,Day +5,0.01
1039368,Day +6,0.01
1039368,Day +7,0.0
1039450,Day +1,0.02
1039450,Day +2,0.01
1039450,Day +3,0.0
1039450,Day +4,0.01
1039450,Day +5,0.01
1039450,Day +6,0.01
1039450,Day +7,0.0
103973,Day +1,0.02
103973,Day +2,0.01
103973,Day +3,0.0
103973,Day +4,0.01
103973,Day +5,0.01
103973,Day +6,0.01
103973,Day +7,0.0
1039892,Day +1,0.02
1039892,Day +2,0.01
1039892,Day +3,0.0
1039892,Day +4,0.01
1039892,Day +5,0.01
1039892,Day +6,0.01
1039892,Day +7,0.0
1040105,Day +1,0.02
1040105,Day +2,0.01
1040105,Day +3,0.0
1040105,Day +4,0.01
1040105,Day +5,0.01
1040105,Day +6,0.01
1040105,Day +7,0.0
104014,Day +1,0.02
104014,Day +2,0.01
104014,Day +3,0.0
104014,Day +4,0.01
104014,Day +5,0.01
104014,Day +6,0.01
104014,Day +7,0.0
1040449,Day +1,0.02
1040449,Day +2,0.01
1040449,Day +3,0.0
1040449,Day +4,0.01
1040449,Day +5,0.01
1040449,Day +6,0.0
1040449,Day +7,0.0
1040518,Day +1,0.02
1040518,Day +2,0.01
1040518,Day +3,0.0
1040518,Day +4,0.01
1040518,Day +5,0.01
1040518,Day +6,0.01
1040518,Day +7,0.0
1040795,Day +1,0.02
1040795,Day +2,0.01
1040795,Day +3,0.0
1040795,Day +4,0.01
1040795,Day +5,0.01
1040795,Day +6,0.01
1040795,Day +7,0.0
1040807,Day +1,0.02
1040807,Day +2,0.01
1040807,Day +3,0.0
1040807,Day +4,0.01
1040807,Day +5,0.01
1040807,Day +6,0.01
1040807,Day +7,0.0
1040990,Day +1,0.02
1040990,Day +2,0.01
1040990,Day +3,0.0
1040990,Day +4,0.01
1040990,Day +5,0.01
1040990,Day +6,0.01
1040990,Day +7,0.0
1004190,Day +1,0.02
1004190,Day +2,0.01
1004190,Day +3,0.0
1004190,Day +4,0.01
1004190,Day +5,0.01
1004190,Day +6,0.01
1004190,Day +7,0.0
1041766,Day +1,0.02
1041766,Day +2,0.01
1041766,Day +3,0.0
1041766,Day +4,0.01
1041766,Day +5,0.01
1041766,Day +6,0.01
1041766,Day +7,0.0
1041979,Day +1,0.02
1041979,Day +2,0.01
1041979,Day +3,0.0
1041979,Day +4,0.01
1041979,Day +5,0.01
1041979,Day +6,0.01
1041979,Day +7,0.0
1042110,Day +1,0.02
1042110,Day +2,0.01
1042110,Day +3,0.0
1042110,Day +4,0.01
1042110,Day +5,0.01
1042110,Day +6,0.01
1042110,Day +7,0.0
1004235,Day +1,0.02
1004235,Day +2,0.01
1004235,Day +3,0.0
1004235,Day +4,0.01
1004235,Day +5,0.01
1004235,Day +6,0.01
1004235,Day +7,0.0
1004265,Day +1,0.02
1004265,Day +2,0.01
1004265,Day +3,0.0
1004265,Day +4,0.01
1004265,Day +5,0.01
1004265,Day +6,0.01
1004265,Day +7,0.0
1042851,Day +1,0.02
1042851,Day +2,0.01
1042851,Day +3,0.0
1042851,Day +4,0.01
1042851,Day +5,0.01
1042851,Day +6,0.01
1042851,Day +7,0.0
1042909,Day +1,0.02
1042909,Day +2,0.01
1042909,Day +3,0.0
1042909,Day +4,0.01
1042909,Day +5,0.01
1042909,Day +6,0.01
1042909,Day +7,0.0
1043210,Day +1,0.02
1043210,Day +2,0.01
1043210,Day +3,0.0
1043210,Day +4,0.01
1043210,Day +5,0.01
1043210,Day +6,0.01
1043210,Day +7,0.0
1043292,Day +1,0.02
1043292,Day +2,0.01
1043292,Day +3,0.0
1043292,Day +4,0.01
1043292,Day +5,0.01
1043292,Day +6,0.01
1043292,Day +7,0.0
1043459,Day +1,0.02
1043459,Day +2,0.01
1043459,Day +3,0.0
1043459,Day +4,0.01
1043459,Day +5,0.01
1043459,Day +6,0.01
1043459,Day +7,0.0
1043545,Day +1,0.02
1043545,Day +2,0.01
1043545,Day +3,0.0
1043545,Day +4,0.01
1043545,Day +5,0.01
1043545,Day +6,0.01
1043545,Day +7,0.0
1043576,Day +1,0.02
1043576,Day +2,0.01
1043576,Day +3,0.0
1043576,Day +4,0.01
1043576,Day +5,0.01
1043576,Day +6,0.01
1043576,Day +7,0.0
1044034,Day +1,0.02
1044034,Day +2,0.01
1044034,Day +3,0.0
1044034,Day +4,0.01
1044034,Day +5,0.01
1044034,Day +6,0.01
1044034,Day +7,0.0
1044068,Day +1,0.02
1044068,Day +2,0.01
1044068,Day +3,0.0
1044068,Day +4,0.01
1044068,Day +5,0.01
1044068,Day +6,0.01
1044068,Day +7,0.0
104443,Day +1,0.02
104443,Day +2,0.01
104443,Day +3,0.0
104443,Day +4,0.01
104443,Day +5,0.01
104443,Day +6,0.01
104443,Day +7,0.0
1044703,Day +1,0.02
1044703,Day +2,0.01
1044703,Day +3,0.0
1044703,Day +4,0.01
1044703,Day +5,0.01
1044703,Day +6,0.01
1044703,Day +7,0.0
1044849,Day +1,0.02
1044849,Day +2,0.01
1044849,Day +3,0.0
1044849,Day +4,0.01
1044849,Day +5,0.01
1044849,Day +6,0.01
1044849,Day +7,0.0
1044906,Day +1,0.02
1044906,Day +2,0.01
1044906,Day +3,0.0
1044906,Day +4,0.01
1044906,Day +5,0.01
1044906,Day +6,0.01
1044906,Day +7,0.0
1044927,Day +1,0.02
1044927,Day +2,0.01
1044927,Day +3,0.0
1044927,Day +4,0.01
1044927,Day +5,0.01
1044927,Day +6,0.01
1044927,Day +7,0.0
1004566,Day +1,0.02
1004566,Day +2,0.01
1004566,Day +3,0.0
1004566,Day +4,0.01
1004566,Day +5,0.01
1004566,Day +6,0.01
1004566,Day +7,0.0
1045031,Day +1,0.02
1045031,Day +2,0.01
1045031,Day +3,0.0
1045031,Day +4,0.01
1045031,Day +5,0.01
1045031,Day +6,0.01
1045031,Day +7,0.0
1045102,Day +1,0.02
1045102,Day +2,0.01
1045102,Day +3,0.0
1045102,Day +4,0.01
1045102,Day +5,0.01
1045102,Day +6,0.01
1045102,Day +7,0.0
104519,Day +1,0.02
104519,Day +2,0.01
104519,Day +3,0.0
104519,Day +4,0.01
104519,Day +5,0.01
104519,Day +6,0.01
104519,Day +7,0.0
1045194,Day +1,0.02
1045194,Day +2,0.01
1045194,Day +3,0.0
1045194,Day +4,0.01
1045194,Day +5,0.01
1045194,Day +6,0.01
1045194,Day +7,0.0
1046320,Day +1,0.02
1046320,Day +2,0.01
1046320,Day +3,0.0
1046320,Day +4,0.01
1046320,Day +5,0.01
1046320,Day +6,0.01
1046320,Day +7,0.0
1046449,Day +1,0.02
1046449,Day +2,0.01
1046449,Day +3,0.0
1046449,Day +4,0.01
1046449,Day +5,0.01
1046449,Day +6,0.01
1046449,Day +7,0.0
1046544,Day +1,0.02
1046544,Day +2,0.01
1046544,Day +3,0.0
1046544,Day +4,0.01
1046544,Day +5,0.01
1046544,Day +6,0.01
1046544,Day +7,0.0
1047000,Day +1,0.02
1047000,Day +2,0.01
1047000,Day +3,0.0
1047000,Day +4,0.01
1047000,Day +5,0.01
1047000,Day +6,0.01
1047000,Day +7,0.0
1047659,Day +1,0.02
1047659,Day +2,0.01
1047659,Day +3,0.0
1047659,Day +4,0.01
1047659,Day +5,0.01
1047659,Day +6,0.01
1047659,Day +7,0.0
1047718,Day +1,0.02
1047718,Day +2,0.01
1047718,Day +3,0.0
1047718,Day +4,0.01
1047718,Day +5,0.01
1047718,Day +6,0.01
1047718,Day +7,0.0
1047859,Day +1,0.02
1047859,Day +2,0.01
1047859,Day +3,0.0
1047859,Day +4,0.01
1047859,Day +5,0.01
1047859,Day +6,0.01
1047859,Day +7,0.0
1047993,Day +1,0.02
1047993,Day +2,0.01
1047993,Day +3,0.0
1047993,Day +4,0.01
1047993,Day +5,0.01
1047993,Day +6,0.01
1047993,Day +7,0.0
1048196,Day +1,0.02
1048196,Day +2,0.01
1048196,Day +3,0.0
1048196,Day +4,0.01
1048196,Day +5,0.01
1048196,Day +6,0.01
1048196,Day +7,0.0
1048209,Day +1,0.02
1048209,Day +2,0.01
1048209,Day +3,0.0
1048209,Day +4,0.01
1048209,Day +5,0.01
1048209,Day +6,0.01
1048209,Day +7,0.0
1048557,Day +1,0.02
1048557,Day +2,0.01
1048557,Day +3,0.0
1048557,Day +4,0.01
1048557,Day +5,0.01
1048557,Day +6,0.01
1048557,Day +7,0.0
1048700,Day +1,0.02
1048700,Day +2,0.01
1048700,Day +3,0.0
1048700,Day +4,0.01
1048700,Day +5,0.01
1048700,Day +6,0.01
1048700,Day +7,0.0
104899,Day +1,0.02
104899,Day +2,0.01
104899,Day +3,0.0
104899,Day +4,0.01
104899,Day +5,0.01
104899,Day +6,0.01
104899,Day +7,0.0
1049875,Day +1,0.02
1049875,Day +2,0.01
1049875,Day +3,0.0
1049875,Day +4,0.01
1049875,Day +5,0.01
1049875,Day +6,0.01
1049875,Day +7,0.0
1049885,Day +1,0.02
1049885,Day +2,0.01
1049885,Day +3,0.0
1049885,Day +4,0.01
1049885,Day +5,0.01
1049885,Day +6,0.01
1049885,Day +7,0.0
1049930,Day +1,0.02
1049930,Day +2,0.01
1049930,Day +3,0.0
1049930,Day +4,0.01
1049930,Day +5,0.01
1049930,Day +6,0.01
1049930,Day +7,0.0
1050123,Day +1,0.02
1050123,Day +2,0.01
1050123,Day +3,0.0
1050123,Day +4,0.01
1050123,Day +5,0.01
1050123,Day +6,0.01
1050123,Day +7,0.0
1050374,Day +1,0.02
1050374,Day +2,0.01
1050374,Day +3,0.0
1050374,Day +4,0.01
1050374,Day +5,0.01
1050374,Day +6,0.01
1050374,Day +7,0.0
1050950,Day +1,0.02
1050950,Day +2,0.01
1050950,Day +3,0.0
1050950,Day +4,0.01
1050950,Day +5,0.01
1050950,Day +6,0.01
1050950,Day +7,0.0
1051105,Day +1,0.02
1051105,Day +2,0.01
1051105,Day +3,0.0
1051105,Day +4,0.01
1051105,Day +5,0.01
1051105,Day +6,0.01
1051105,Day +7,0.0
1005142,Day +1,0.02
1005142,Day +2,0.01
1005142,Day +3,0.0
1005142,Day +4,0.01
1005142,Day +5,0.01
1005142,Day +6,0.01
1005142,Day +7,0.0
1051425,Day +1,0.02
1051425,Day +2,0.01
1051425,Day +3,0.0
1051425,Day +4,0.01
1051425,Day +5,0.01
1051425,Day +6,0.01
1051425,Day +7,0.0
1051957,Day +1,0.02
1051957,Day +2,0.01
1051957,Day +3,0.0
1051957,Day +4,0.01
1051957,Day +5,0.01
1051957,Day +6,0.01
1051957,Day +7,0.0
1052060,Day +1,0.02
1052060,Day +2,0.01
1052060,Day +3,0.0
1052060,Day +4,0.01
1052060,Day +5,0.01
1052060,Day +6,0.01
1052060,Day +7,0.0
105262,Day +1,0.02
105262,Day +2,0.01
105262,Day +3,0.0
105262,Day +4,0.01
105262,Day +5,0.01
105262,Day +6,0.01
105262,Day +7,0.0
105278,Day +1,0.02
105278,Day +2,0.01
105278,Day +3,0.0
105278,Day +4,0.01
105278,Day +5,0.01
105278,Day +6,0.01
105278,Day +7,0.0
1005322,Day +1,0.02
1005322,Day +2,0.01
1005322,Day +3,0.0
1005322,Day +4,0.01
1005322,Day +5,0.01
1005322,Day +6,0.01
1005322,Day +7,0.0
1005328,Day +1,0.02
1005328,Day +2,0.01
1005328,Day +3,0.0
1005328,Day +4,0.01
1005328,Day +5,0.01
1005328,Day +6,0.01
1005328,Day +7,0.0
1005388,Day +1,0.02
1005388,Day +2,0.01
1005388,Day +3,0.0
1005388,Day +4,0.01
1005388,Day +5,0.01
1005388,Day +6,0.01
1005388,Day +7,0.0
1053191,Day +1,0.02
1053191,Day +2,0.01
1053191,Day +3,0.0
1053191,Day +4,0.01
1053191,Day +5,0.01
1053191,Day +6,0.01
1053191,Day +7,0.0
1053386,Day +1,0.02
1053386,Day +2,0.01
1053386,Day +3,0.0
1053386,Day +4,0.01
1053386,Day +5,0.01
1053386,Day +6,0.01
1053386,Day +7,0.0
1053747,Day +1,0.02
1053747,Day +2,0.01
1053747,Day +3,0.0
1053747,Day +4,0.01
1053747,Day +5,0.01
1053747,Day +6,0.01
1053747,Day +7,0.0
1000582,Day +1,0.02
1000582,Day +2,0.01
1000582,Day +3,0.0
1000582,Day +4,0.01
1000582,Day +5,0.01
1000582,Day +6,0.01
1000582,Day +7,0.0
1054158,Day +1,0.02
1054158,Day +2,0.01
1054158,Day +3,0.0
1054158,Day +4,0.01
1054158,Day +5,0.01
1054158,Day +6,0.01
1054158,Day +7,0.0
1054325,Day +1,0.02
1054325,Day +2,0.01
1054325,Day +3,0.0
1054325,Day +4,0.01
1054325,Day +5,0.01
1054325,Day +6,0.01
1054325,Day +7,0.0
1054597,Day +1,0.02
1054597,Day +2,0.01
1054597,Day +3,0.0
1054597,Day +4,0.01
1054597,Day +5,0.01
1054597,Day +6,0.01
1054597,Day +7,0.0
1055488,Day +1,0.02
1055488,Day +2,0.01
1055488,Day +3,0.0
1055488,Day +4,0.01
1055488,Day +5,0.01
1055488,Day +6,0.01
1055488,Day +7,0.0
1055490,Day +1,0.02
1055490,Day +2,0.01
1055490,Day +3,0.0
1055490,Day +4,0.01
1055490,Day +5,0.01
1055490,Day +6,0.01
1055490,Day +7,0.0
1055574,Day +1,0.02
1055574,Day +2,0.01
1055574,Day +3,0.0
1055574,Day +4,0.01
1055574,Day +5,0.01
1055574,Day +6,0.01
1055574,Day +7,0.0
1005660,Day +1,0.02
1005660,Day +2,0.01
1005660,Day +3,0.0
1005660,Day +4,0.01
1005660,Day +5,0.01
1005660,Day +6,0.01
1005660,Day +7,0.0
105595,Day +1,0.02
105595,Day +2,0.01
105595,Day +3,0.0
105595,Day +4,0.01
105595,Day +5,0.01
105595,Day +6,0.01
105595,Day +7,0.0
1055990,Day +1,0.02
1055990,Day +2,0.01
1055990,Day +3,0.0
1055990,Day +4,0.01
1055990,Day +5,0.01
1055990,Day +6,0.01
1055990,Day +7,0.0
1056189,Day +1,0.02
1056189,Day +2,0.01
1056189,Day +3,0.0
1056189,Day +4,0.01
1056189,Day +5,0.01
1056189,Day +6,0.01
1056189,Day +7,0.0
1056576,Day +1,0.02
1056576,Day +2,0.01
1056576,Day +3,0.0
1056576,Day +4,0.01
1056576,Day +5,0.01
1056576,Day +6,0.01
1056576,Day +7,0.0
1057132,Day +1,0.02
1057132,Day +2,0.01
1057132,Day +3,0.0
1057132,Day +4,0.01
1057132,Day +5,0.01
1057132,Day +6,0.01
1057132,Day +7,0.0
1057348,Day +1,0.02
1057348,Day +2,0.01
1057348,Day +3,0.0
1057348,Day +4,0.01
1057348,Day +5,0.01
1057348,Day +6,0.01
1057348,Day +7,0.0
1057451,Day +1,0.02
1057451,Day +2,0.01
1057451,Day +3,0.0
1057451,Day +4,0.01
1057451,Day +5,0.01
1057451,Day +6,0.01
1057451,Day +7,0.0
1057519,Day +1,0.02
1057519,Day +2,0.01
1057519,Day +3,0.0
1057519,Day +4,0.01
1057519,Day +5,0.01
1057519,Day +6,0.01
1057519,Day +7,0.0
1057562,Day +1,0.02
1057562,Day +2,0.01
1057562,Day +3,0.0
1057562,Day +4,0.01
1057562,Day +5,0.01
1057562,Day +6,0.01
1057562,Day +7,0.0
1057632,Day +1,0.02
1057632,Day +2,0.01
1057632,Day +3,0.0
1057632,Day +4,0.01
1057632,Day +5,0.01
1057632,Day +6,0.01
1057632,Day +7,0.0
1057638,Day +1,0.02
1057638,Day +2,0.01
1057638,Day +3,0.0
1057638,Day +4,0.01
1057638,Day +5,0.01
1057638,Day +6,0.01
1057638,Day +7,0.0
1058178,Day +1,0.02
1058178,Day +2,0.01
1058178,Day +3,0.0
1058178,Day +4,0.01
1058178,Day +5,0.01
1058178,Day +6,0.01
1058178,Day +7,0.0
1005897,Day +1,0.02
1005897,Day +2,0.01
1005897,Day +3,0.0
1005897,Day +4,0.01
1005897,Day +5,0.01
1005897,Day +6,0.01
1005897,Day +7,0.0
1058869,Day +1,0.02
1058869,Day +2,0.01
1058869,Day +3,0.0
1058869,Day +4,0.01
1058869,Day +5,0.01
1058869,Day +6,0.01
1058869,Day +7,0.0
1058900,Day +1,0.02
1058900,Day +2,0.01
1058900,Day +3,0.0
1058900,Day +4,0.01
1058900,Day +5,0.01
1058900,Day +6,0.01
1058900,Day +7,0.0
1059404,Day +1,0.02
1059404,Day +2,0.01
1059404,Day +3,0.0
1059404,Day +4,0.01
1059404,Day +5,0.01
1059404,Day +6,0.01
1059404,Day +7,0.0
105945,Day +1,0.02
105945,Day +2,0.01
105945,Day +3,0.0
105945,Day +4,0.01
105945,Day +5,0.01
105945,Day +6,0.01
105945,Day +7,0.0
1059669,Day +1,0.02
1059669,Day +2,0.01
1059669,Day +3,0.0
1059669,Day +4,0.01
1059669,Day +5,0.01
1059669,Day +6,0.01
1059669,Day +7,0.0
1059714,Day +1,0.02
1059714,Day +2,0.01
1059714,Day +3,0.0
1059714,Day +4,0.01
1059714,Day +5,0.01
1059714,Day +6,0.01
1059714,Day +7,0.0
1059837,Day +1,0.02
1059837,Day +2,0.01
1059837,Day +3,0.0
1059837,Day +4,0.01
1059837,Day +5,0.01
1059837,Day +6,0.01
1059837,Day +7,0.0
1059948,Day +1,0.02
1059948,Day +2,0.01
1059948,Day +3,0.0
1059948,Day +4,0.01
1059948,Day +5,0.01
1059948,Day +6,0.01
1059948,Day +7,0.0
1060183,Day +1,0.02
1060183,Day +2,0.01
1060183,Day +3,0.0
1060183,Day +4,0.01
1060183,Day +5,0.01
1060183,Day +6,0.01
1060183,Day +7,0.0
1060710,Day +1,0.02
1060710,Day +2,0.01
1060710,Day +3,0.0
1060710,Day +4,0.01
1060710,Day +5,0.01
1060710,Day +6,0.01
1060710,Day +7,0.0
1060826,Day +1,0.02
1060826,Day +2,0.01
1060826,Day +3,0.0
1060826,Day +4,0.01
1060826,Day +5,0.01
1060826,Day +6,0.01
1060826,Day +7,0.0
1061,Day +1,0.02
1061,Day +2,0.01
1061,Day +3,0.0
1061,Day +4,0.01
1061,Day +5,0.01
1061,Day +6,0.0
1061,Day +7,0.0
1006141,Day +1,0.02
1006141,Day +2,0.01
1006141,Day +3,0.0
1006141,Day +4,0.01
1006141,Day +5,0.01
1006141,Day +6,0.01
1006141,Day +7,0.0
106139,Day +1,0.02
106139,Day +2,0.01
106139,Day +3,0.0
106139,Day +4,0.01
106139,Day +5,0.01
106139,Day +6,0.01
106139,Day +7,0.0
1061792,Day +1,0.02
1061792,Day +2,0.01
1061792,Day +3,0.0
1061792,Day +4,0.01
1061792,Day +5,0.01
1061792,Day +6,0.01
1061792,Day +7,0.0
1062011,Day +1,0.02
1062011,Day +2,0.01
1062011,Day +3,0.0
1062011,Day +4,0.01
1062011,Day +5,0.01
1062011,Day +6,0.01
1062011,Day +7,0.0
106255,Day +1,0.02
106255,Day +2,0.01
106255,Day +3,0.0
106255,Day +4,0.01
106255,Day +5,0.01
106255,Day +6,0.01
106255,Day +7,0.0
1062950,Day +1,0.02
1062950,Day +2,0.01
1062950,Day +3,0.0
1062950,Day +4,0.01
1062950,Day +5,0.01
1062950,Day +6,0.01
1062950,Day +7,0.0
1062995,Day +1,0.02
1062995,Day +2,0.01
1062995,Day +3,0.0
1062995,Day +4,0.01
1062995,Day +5,0.01
1062995,Day +6,0.01
1062995,Day +7,0.0
1000684,Day +1,0.02
1000684,Day +2,0.01
1000684,Day +3,0.0
1000684,Day +4,0.01
1000684,Day +5,0.01
1000684,Day +6,0.01
1000684,Day +7,0.0
1006353,Day +1,0.02
1006353,Day +2,0.01
1006353,Day +3,0.0
1006353,Day +4,0.01
1006353,Day +5,0.01
1006353,Day +6,0.01
1006353,Day +7,0.0
1063016,Day +1,0.02
1063016,Day +2,0.01
1063016,Day +3,0.0
1063016,Day +4,0.01
1063016,Day +5,0.01
1063016,Day +6,0.01
1063016,Day +7,0.0
1064309,Day +1,0.02
1064309,Day +2,0.01
1064309,Day +3,0.0
1064309,Day +4,0.01
1064309,Day +5,0.01
1064309,Day +6,0.01
1064309,Day +7,0.0
1065379,Day +1,0.02
1065379,Day +2,0.01
1065379,Day +3,0.0
1065379,Day +4,0.01
1065379,Day +5,0.01
1065379,Day +6,0.01
1065379,Day +7,0.0
1065535,Day +1,0.02
1065535,Day +2,0.01
1065535,Day +3,0.0
1065535,Day +4,0.01
1065535,Day +5,0.01
1065535,Day +6,0.0
1065535,Day +7,0.0
1065999,Day +1,0.02
1065999,Day +2,0.01
1065999,Day +3,0.0
1065999,Day +4,0.01
1065999,Day +5,0.01
1065999,Day +6,0.01
1065999,Day +7,0.0
1066405,Day +1,0.02
1066405,Day +2,0.01
1066405,Day +3,0.0
1066405,Day +4,0.01
1066405,Day +5,0.01
1066405,Day +6,0.01
1066405,Day +7,0.0
1066652,Day +1,0.02
1066652,Day +2,0.01
1066652,Day +3,0.0
1066652,Day +4,0.01
1066652,Day +5,0.01
1066652,Day +6,0.01
1066652,Day +7,0.0
1066764,Day +1,0.02
1066764,Day +2,0.01
1066764,Day +3,0.0
1066764,Day +4,0.01
1066764,Day +5,0.01
1066764,Day +6,0.01
1066764,Day +7,0.0
1067437,Day +1,0.02
1067437,Day +2,0.01
1067437,Day +3,0.0
1067437,Day +4,0.01
1067437,Day +5,0.01
1067437,Day +6,0.01
1067437,Day +7,0.0
1067553,Day +1,0.02
1067553,Day +2,0.01
1067553,Day +3,0.0
1067553,Day +4,0.01
1067553,Day +5,0.01
1067553,Day +6,0.01
1067553,Day +7,0.0
1067832,Day +1,0.02
1067832,Day +2,0.01
1067832,Day +3,0.0
1067832,Day +4,0.01
1067832,Day +5,0.01
1067832,Day +6,0.01
1067832,Day +7,0.0
1067904,Day +1,0.02
1067904,Day +2,0.01
1067904,Day +3,0.0
1067904,Day +4,0.01
1067904,Day +5,0.01
1067904,Day +6,0.01
1067904,Day +7,0.0
1006872,Day +1,0.02
1006872,Day +2,0.01
1006872,Day +3,0.0
1006872,Day +4,0.01
1006872,Day +5,0.01
1006872,Day +6,0.01
1006872,Day +7,0.0
1068406,Day +1,0.02
1068406,Day +2,0.01
1068406,Day +3,0.0
1068406,Day +4,0.01
1068406,Day +5,0.01
1068406,Day +6,0.01
1068406,Day +7,0.0
1068711,Day +1,0.02
1068711,Day +2,0.01
1068711,Day +3,0.0
1068711,Day +4,0.01
1068711,Day +5,0.01
1068711,Day +6,0.01
1068711,Day +7,0.0
106880,Day +1,0.02
106880,Day +2,0.01
106880,Day +3,0.0
106880,Day +4,0.01
106880,Day +5,0.01
106880,Day +6,0.01
106880,Day +7,0.0
1068891,Day +1,0.02
1068891,Day +2,0.01
1068891,Day +3,0.0
1068891,Day +4,0.01
1068891,Day +5,0.01
1068891,Day +6,0.01
1068891,Day +7,0.0
106930,Day +1,0.02
106930,Day +2,0.01
106930,Day +3,0.0
106930,Day +4,0.01
106930,Day +5,0.01
106930,Day +6,0.01
106930,Day +7,0.0
1069877,Day +1,0.02
1069877,Day +2,0.01
1069877,Day +3,0.0
1069877,Day +4,0.01
1069877,Day +5,0.01
1069877,Day +6,0.01
1069877,Day +7,0.0
1069914,Day +1,0.02
1069914,Day +2,0.01
1069914,Day +3,0.0
1069914,Day +4,0.01
1069914,Day +5,0.01
1069914,Day +6,0.01
1069914,Day +7,0.0
1069995,Day +1,0.02
1069995,Day +2,0.01
1069995,Day +3,0.0
1069995,Day +4,0.01
1069995,Day +5,0.01
1069995,Day +6,0.01
1069995,Day +7,0.0
1070043,Day +1,0.02
1070043,Day +2,0.01
1070043,Day +3,0.0
1070043,Day +4,0.01
1070043,Day +5,0.01
1070043,Day +6,0.01
1070043,Day +7,0.0
1007056,Day +1,0.02
1007056,Day +2,0.01
1007056,Day +3,0.0
1007056,Day +4,0.01
1007056,Day +5,0.01
1007056,Day +6,0.01
1007056,Day +7,0.0
1070370,Day +1,0.02
1070370,Day +2,0.01
1070370,Day +3,0.0
1070370,Day +4,0.01
1070370,Day +5,0.01
1070370,Day +6,0.01
1070370,Day +7,0.0
1070677,Day +1,0.02
1070677,Day +2,0.01
1070677,Day +3,0.0
1070677,Day +4,0.01
1070677,Day +5,0.01
1070677,Day +6,0.01
1070677,Day +7,0.0
1070802,Day +1,0.02
1070802,Day +2,0.01
1070802,Day +3,0.0
1070802,Day +4,0.01
1070802,Day +5,0.01
1070802,Day +6,0.01
1070802,Day +7,0.0
1071016,Day +1,0.02
1071016,Day +2,0.01
1071016,Day +3,0.0
1071016,Day +4,0.01
1071016,Day +5,0.01
1071016,Day +6,0.01
1071016,Day +7,0.0
1007141,Day +1,0.02
1007141,Day +2,0.01
1007141,Day +3,0.0
1007141,Day +4,0.01
1007141,Day +5,0.01
1007141,Day +6,0.01
1007141,Day +7,0.0
1071598,Day +1,0.02
1071598,Day +2,0.01
1071598,Day +3,0.0
1071598,Day +4,0.01
1071598,Day +5,0.01
1071598,Day +6,0.01
1071598,Day +7,0.0
1071992,Day +1,0.02
1071992,Day +2,0.01
1071992,Day +3,0.0
1071992,Day +4,0.01
1071992,Day +5,0.01
1071992,Day +6,0.01
1071992,Day +7,0.0
1072125,Day +1,0.02
1072125,Day +2,0.01
1072125,Day +3,0.0
1072125,Day +4,0.01
1072125,Day +5,0.01
1072125,Day +6,0.01
1072125,Day +7,0.0
1072204,Day +1,0.02
1072204,Day +2,0.01
1072204,Day +3,0.0
1072204,Day +4,0.01
1072204,Day +5,0.01
1072204,Day +6,0.01
1072204,Day +7,0.0
1072546,Day +1,0.02
1072546,Day +2,0.01
1072546,Day +3,0.0
1072546,Day +4,0.01
1072546,Day +5,0.01
1072546,Day +6,0.01
1072546,Day +7,0.0
107268,Day +1,0.02
107268,Day +2,0.01
107268,Day +3,0.0
107268,Day +4,0.01
107268,Day +5,0.01
107268,Day +6,0.01
107268,Day +7,0.0
1072849,Day +1,0.02
1072849,Day +2,0.01
1072849,Day +3,0.0
1072849,Day +4,0.01
1072849,Day +5,0.01
1072849,Day +6,0.01
1072849,Day +7,0.0
1072861,Day +1,0.02
1072861,Day +2,0.01
1072861,Day +3,0.0
1072861,Day +4,0.01
1072861,Day +5,0.01
1072861,Day +6,0.01
1072861,Day +7,0.0
1073418,Day +1,0.02
1073418,Day +2,0.01
1073418,Day +3,0.0
1073418,Day +4,0.01
1073418,Day +5,0.01
1073418,Day +6,0.01
1073418,Day +7,0.0
1073738,Day +1,0.02
1073738,Day +2,0.01
1073738,Day +3,0.0
1073738,Day +4,0.01
1073738,Day +5,0.01
1073738,Day +6,0.01
1073738,Day +7,0.0
1074163,Day +1,0.02
1074163,Day +2,0.01
1074163,Day +3,0.0
